"Sample.ID"	"scaffold"	"position"	"meth"	"unmeth"	"gene"	"treatment1"	"treatment2"	"per.meth"
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	22718597	9	8	"PGEN_00000568"	"Super.Low"	"Low"	52.9411764705882
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	23419182	0	50	"PGEN_00000578"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	23419251	1	92	"PGEN_00000578"	"Super.Low"	"Low"	1.0752688172043
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	2397318	22	4	"PGEN_00000055"	"Super.Low"	"Low"	84.6153846153846
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	2397326	20	6	"PGEN_00000055"	"Super.Low"	"Low"	76.9230769230769
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	2397341	22	4	"PGEN_00000055"	"Super.Low"	"Low"	84.6153846153846
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	2397354	19	7	"PGEN_00000055"	"Super.Low"	"Low"	73.0769230769231
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	2397393	20	5	"PGEN_00000055"	"Super.Low"	"Low"	80
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	24499846	2	10	"PGEN_00000594"	"Super.Low"	"Low"	16.6666666666667
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	24627135	0	14	"PGEN_00000598"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	24628253	0	42	"PGEN_00000598"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	24628326	0	43	"PGEN_00000598"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	24628590	0	23	"PGEN_00000598"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	24628634	0	29	"PGEN_00000598"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	24628766	0	24	"PGEN_00000598"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	24994983	29	72	"PGEN_00000616"	"Super.Low"	"Low"	28.7128712871287
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	24995028	0	109	"PGEN_00000616"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	24995067	18	23	"PGEN_00000616"	"Super.Low"	"Low"	43.9024390243902
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	24995147	7	14	"PGEN_00000616"	"Super.Low"	"Low"	33.3333333333333
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	24995174	0	26	"PGEN_00000616"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	24995415	20	35	"PGEN_00000616"	"Super.Low"	"Low"	36.3636363636364
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	24995499	19	27	"PGEN_00000616"	"Super.Low"	"Low"	41.304347826087
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	24995583	12	19	"PGEN_00000616"	"Super.Low"	"Low"	38.7096774193548
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	24995751	1	15	"PGEN_00000616"	"Super.Low"	"Low"	6.25
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	25317430	22	3	"PGEN_00000622"	"Super.Low"	"Low"	88
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	25317438	7	25	"PGEN_00000622"	"Super.Low"	"Low"	21.875
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	25317505	17	23	"PGEN_00000622"	"Super.Low"	"Low"	42.5
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	25317639	12	10	"PGEN_00000622"	"Super.Low"	"Low"	54.5454545454545
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	25317773	13	19	"PGEN_00000622"	"Super.Low"	"Low"	40.625
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	26620661	8	9	"PGEN_00000653"	"Super.Low"	"Low"	47.0588235294118
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	26775074	5	7	"PGEN_00000656"	"Super.Low"	"Low"	41.6666666666667
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	26775378	7	16	"PGEN_00000656"	"Super.Low"	"Low"	30.4347826086957
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	28330698	9	7	"PGEN_00000682"	"Super.Low"	"Low"	56.25
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	28331859	15	36	"PGEN_00000682"	"Super.Low"	"Low"	29.4117647058824
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	28332048	16	8	"PGEN_00000682"	"Super.Low"	"Low"	66.6666666666667
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	28332093	10	5	"PGEN_00000682"	"Super.Low"	"Low"	66.6666666666667
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	28332099	13	4	"PGEN_00000682"	"Super.Low"	"Low"	76.4705882352941
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	28332360	3	19	"PGEN_00000682"	"Super.Low"	"Low"	13.6363636363636
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	28332505	10	64	"PGEN_00000682"	"Super.Low"	"Low"	13.5135135135135
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	29820482	1	45	"PGEN_00000712"	"Super.Low"	"Low"	2.17391304347826
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	29820547	0	59	"PGEN_00000712"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	29820612	1	26	"PGEN_00000712"	"Super.Low"	"Low"	3.7037037037037
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	30227823	0	15	"PGEN_00000727"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	30227827	2	13	"PGEN_00000727"	"Super.Low"	"Low"	13.3333333333333
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	30227991	0	14	"PGEN_00000727"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	30228353	0	34	"PGEN_00000727"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	30228366	0	29	"PGEN_00000727"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	30228384	0	28	"PGEN_00000727"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	31551202	0	47	"PGEN_00000766"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	4064987	1	151	"PGEN_00000099"	"Super.Low"	"Low"	0.657894736842105
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	4065086	0	36	"PGEN_00000099"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	4233891	1	27	"PGEN_00000102"	"Super.Low"	"Low"	3.57142857142857
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	4233913	0	32	"PGEN_00000102"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	4233940	0	33	"PGEN_00000102"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	4767343	7	14	"PGEN_00000113"	"Super.Low"	"Low"	33.3333333333333
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	4820627	1	16	"PGEN_00000114"	"Super.Low"	"Low"	5.88235294117647
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	4822878	11	17	"PGEN_00000114"	"Super.Low"	"Low"	39.2857142857143
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	4822883	12	15	"PGEN_00000114"	"Super.Low"	"Low"	44.4444444444444
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	4822891	9	19	"PGEN_00000114"	"Super.Low"	"Low"	32.1428571428571
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	4822925	9	15	"PGEN_00000114"	"Super.Low"	"Low"	37.5
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	4822946	13	13	"PGEN_00000114"	"Super.Low"	"Low"	50
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	4822959	8	16	"PGEN_00000114"	"Super.Low"	"Low"	33.3333333333333
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	4822980	10	10	"PGEN_00000114"	"Super.Low"	"Low"	50
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	6184638	0	31	"PGEN_00000148"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	6184655	2	42	"PGEN_00000148"	"Super.Low"	"Low"	4.54545454545455
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	6184675	2	59	"PGEN_00000148"	"Super.Low"	"Low"	3.27868852459016
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	6184695	0	65	"PGEN_00000148"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	6184715	2	57	"PGEN_00000148"	"Super.Low"	"Low"	3.38983050847458
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	6184735	0	42	"PGEN_00000148"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	6184755	1	28	"PGEN_00000148"	"Super.Low"	"Low"	3.44827586206897
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	6184775	0	23	"PGEN_00000148"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	8390572	0	30	"PGEN_00000211"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	8390575	1	29	"PGEN_00000211"	"Super.Low"	"Low"	3.33333333333333
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	8390608	2	20	"PGEN_00000211"	"Super.Low"	"Low"	9.09090909090909
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	8671040	1	29	"PGEN_00000216"	"Super.Low"	"Low"	3.33333333333333
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	8671108	10	27	"PGEN_00000216"	"Super.Low"	"Low"	27.027027027027
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	9223199	21	1	"PGEN_00000233"	"Super.Low"	"Low"	95.4545454545455
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	9223203	22	0	"PGEN_00000233"	"Super.Low"	"Low"	100
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	9223213	16	6	"PGEN_00000233"	"Super.Low"	"Low"	72.7272727272727
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	9223221	22	0	"PGEN_00000233"	"Super.Low"	"Low"	100
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	9223245	22	0	"PGEN_00000233"	"Super.Low"	"Low"	100
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	9223249	22	0	"PGEN_00000233"	"Super.Low"	"Low"	100
"EPI_220"	"PGA_scaffold17__51_contigs__length_34923512"	9223268	22	0	"PGEN_00000233"	"Super.Low"	"Low"	100
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11397584	0	30	"PGEN_00001233"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11397595	0	39	"PGEN_00001233"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11397611	0	52	"PGEN_00001233"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11397621	1	64	"PGEN_00001233"	"Super.Low"	"Low"	1.53846153846154
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11397660	1	75	"PGEN_00001233"	"Super.Low"	"Low"	1.31578947368421
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11397677	0	72	"PGEN_00001233"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11397688	0	72	"PGEN_00001233"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11398142	0	46	"PGEN_00001233"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11398153	0	45	"PGEN_00001233"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11398404	2	247	"PGEN_00001233"	"Super.Low"	"Low"	0.803212851405622
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11398432	2	317	"PGEN_00001233"	"Super.Low"	"Low"	0.626959247648903
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11398497	2	232	"PGEN_00001233"	"Super.Low"	"Low"	0.854700854700855
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11398514	0	219	"PGEN_00001233"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11398525	2	204	"PGEN_00001233"	"Super.Low"	"Low"	0.970873786407767
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11398541	0	39	"PGEN_00001233"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11398590	1	127	"PGEN_00001233"	"Super.Low"	"Low"	0.78125
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11398607	0	130	"PGEN_00001233"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11398618	0	130	"PGEN_00001233"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11398634	0	126	"PGEN_00001233"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11398683	0	103	"PGEN_00001233"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11398700	0	98	"PGEN_00001233"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11398727	1	64	"PGEN_00001233"	"Super.Low"	"Low"	1.53846153846154
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11400361	0	17	"PGEN_00001233"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11400364	0	17	"PGEN_00001233"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11400386	0	17	"PGEN_00001233"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11400392	0	17	"PGEN_00001233"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11412242	0	55	"PGEN_00001235"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11412296	1	61	"PGEN_00001235"	"Super.Low"	"Low"	1.61290322580645
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	11827805	0	18	"PGEN_00001246"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	13466903	17	5	"PGEN_00001291"	"Super.Low"	"Low"	77.2727272727273
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	13594600	0	30	"PGEN_00001295"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	13594645	0	29	"PGEN_00001295"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	13594825	0	29	"PGEN_00001295"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	13594858	0	36	"PGEN_00001295"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	13594870	0	37	"PGEN_00001295"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	15946304	17	5	"PGEN_00001361"	"Super.Low"	"Low"	77.2727272727273
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	15946386	15	16	"PGEN_00001361"	"Super.Low"	"Low"	48.3870967741936
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	16947759	7	22	"PGEN_00001386"	"Super.Low"	"Low"	24.1379310344828
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	16953263	5	8	"PGEN_00001386"	"Super.Low"	"Low"	38.4615384615385
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	17032790	0	20	"PGEN_00001391"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	17032800	0	21	"PGEN_00001391"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	17032844	0	20	"PGEN_00001391"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	17303010	8	3	"PGEN_00001398"	"Super.Low"	"Low"	72.7272727272727
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	17407220	0	21	"PGEN_00001401"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	17407271	0	133	"PGEN_00001401"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	17407611	0	60	"PGEN_00001401"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	17407633	0	67	"PGEN_00001401"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	17407662	0	65	"PGEN_00001401"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	17407735	2	29	"PGEN_00001401"	"Super.Low"	"Low"	6.45161290322581
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	18080478	4	24	"PGEN_00001422"	"Super.Low"	"Low"	14.2857142857143
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	18080520	0	36	"PGEN_00001422"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	18080562	0	29	"PGEN_00001422"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	18080688	0	17	"PGEN_00001422"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	18434943	10	19	"PGEN_00001430"	"Super.Low"	"Low"	34.4827586206897
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	19775906	1	101	"PGEN_00001470"	"Super.Low"	"Low"	0.980392156862745
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	19775960	0	85	"PGEN_00001470"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	19775998	13	58	"PGEN_00001470"	"Super.Low"	"Low"	18.3098591549296
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	19898232	0	38	"PGEN_00001480"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	19922096	1	49	"PGEN_00001480"	"Super.Low"	"Low"	2
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	19922134	0	25	"PGEN_00001480"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	19922186	0	36	"PGEN_00001480"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	19922225	1	34	"PGEN_00001480"	"Super.Low"	"Low"	2.85714285714286
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	20351222	0	14	"PGEN_00001492"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	20351237	0	14	"PGEN_00001492"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	20351269	0	15	"PGEN_00001492"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	2230985	2	19	"PGEN_00000937"	"Super.Low"	"Low"	9.52380952380952
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	2231256	0	20	"PGEN_00000937"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	25609641	0	35	"PGEN_00001642"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	25694319	0	40	"PGEN_00001648"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	25694364	0	44	"PGEN_00001648"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	25743871	0	22	"PGEN_00001648"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	25743888	7	16	"PGEN_00001648"	"Super.Low"	"Low"	30.4347826086957
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	25743916	0	24	"PGEN_00001648"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	25743933	4	16	"PGEN_00001648"	"Super.Low"	"Low"	20
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	25744006	0	17	"PGEN_00001648"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	25744051	0	48	"PGEN_00001648"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	25744068	16	28	"PGEN_00001648"	"Super.Low"	"Low"	36.3636363636364
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	25744096	0	63	"PGEN_00001648"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	25744113	20	30	"PGEN_00001648"	"Super.Low"	"Low"	40
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	25744141	0	34	"PGEN_00001648"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	25744158	11	15	"PGEN_00001648"	"Super.Low"	"Low"	42.3076923076923
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	25754815	0	31	"PGEN_00001648"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	25754905	0	39	"PGEN_00001648"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	25754950	0	35	"PGEN_00001648"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	25755040	0	19	"PGEN_00001648"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	26060091	1	27	"PGEN_00001659"	"Super.Low"	"Low"	3.57142857142857
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	26060369	0	24	"PGEN_00001659"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	26060385	0	29	"PGEN_00001659"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	3675515	0	67	"PGEN_00000981"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	3675543	0	54	"PGEN_00000981"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	3675550	0	53	"PGEN_00000981"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	3675618	0	53	"PGEN_00000981"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	3675651	0	75	"PGEN_00000981"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	3675679	0	62	"PGEN_00000981"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	3675686	0	69	"PGEN_00000981"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	4453535	9	17	"PGEN_00000998"	"Super.Low"	"Low"	34.6153846153846
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	4453541	1	25	"PGEN_00000998"	"Super.Low"	"Low"	3.84615384615385
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	6649000	0	24	"PGEN_00001064"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	6649016	0	25	"PGEN_00001064"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	6785721	20	0	"PGEN_00001066"	"Super.Low"	"Low"	100
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	6785764	3	32	"PGEN_00001066"	"Super.Low"	"Low"	8.57142857142857
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	7664156	1	25	"PGEN_00001089"	"Super.Low"	"Low"	3.84615384615385
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	7664175	0	34	"PGEN_00001089"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	7664201	1	44	"PGEN_00001089"	"Super.Low"	"Low"	2.22222222222222
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	7664220	0	31	"PGEN_00001089"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	7664265	0	38	"PGEN_00001089"	"Super.Low"	"Low"	0
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	9065677	67	5	"PGEN_00001153"	"Super.Low"	"Low"	93.0555555555556
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	9065709	81	23	"PGEN_00001153"	"Super.Low"	"Low"	77.8846153846154
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	9065731	104	14	"PGEN_00001153"	"Super.Low"	"Low"	88.135593220339
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	9065740	88	22	"PGEN_00001153"	"Super.Low"	"Low"	80
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	9065763	65	22	"PGEN_00001153"	"Super.Low"	"Low"	74.7126436781609
"EPI_220"	"PGA_scaffold18__69_contigs__length_27737463"	9065785	73	8	"PGEN_00001153"	"Super.Low"	"Low"	90.1234567901235
"EPI_221"	"PGA_scaffold17__51_contigs__length_34923512"	10207413	11	7	"PGEN_00000265"	"Super.Low"	"Low"	61.1111111111111
"EPI_221"	"PGA_scaffold17__51_contigs__length_34923512"	10207438	22	4	"PGEN_00000265"	"Super.Low"	"Low"	84.6153846153846
"EPI_221"	"PGA_scaffold17__51_contigs__length_34923512"	10207441	18	11	"PGEN_00000265"	"Super.Low"	"Low"	62.0689655172414
