"Sample.ID"	"scaffold"	"position"	"meth"	"unmeth"	"gene"	"treatment"
"EPI_42"	"PGA_scaffold18__69_contigs__length_27737463"	7664156	0	48	"PGEN_00001089"	"Day0"
"EPI_42"	"PGA_scaffold18__69_contigs__length_27737463"	7664175	0	63	"PGEN_00001089"	"Day0"
"EPI_42"	"PGA_scaffold18__69_contigs__length_27737463"	7664201	0	73	"PGEN_00001089"	"Day0"
"EPI_42"	"PGA_scaffold18__69_contigs__length_27737463"	7664220	0	60	"PGEN_00001089"	"Day0"
"EPI_42"	"PGA_scaffold18__69_contigs__length_27737463"	7664265	1	53	"PGEN_00001089"	"Day0"
"EPI_42"	"PGA_scaffold18__69_contigs__length_27737463"	9065677	87	20	"PGEN_00001153"	"Day0"
"EPI_42"	"PGA_scaffold18__69_contigs__length_27737463"	9065709	115	36	"PGEN_00001153"	"Day0"
"EPI_42"	"PGA_scaffold18__69_contigs__length_27737463"	9065731	133	30	"PGEN_00001153"	"Day0"
"EPI_42"	"PGA_scaffold18__69_contigs__length_27737463"	9065740	113	29	"PGEN_00001153"	"Day0"
"EPI_42"	"PGA_scaffold18__69_contigs__length_27737463"	9065763	78	29	"PGEN_00001153"	"Day0"
"EPI_42"	"PGA_scaffold18__69_contigs__length_27737463"	9065785	73	23	"PGEN_00001153"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10207413	18	14	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10207438	33	9	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10207441	29	17	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10207453	22	29	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10207458	9	26	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10207482	24	37	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10208835	17	41	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10209483	2	40	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10209505	43	14	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10209545	2	24	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10210273	15	3	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10210313	11	9	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10210393	4	55	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10210451	3	41	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10210463	0	36	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10210466	0	27	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10210485	1	31	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10218622	17	15	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10218771	9	23	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10218873	20	6	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10219326	39	10	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10219348	26	16	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10219360	52	5	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10220188	18	11	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10220242	11	8	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10220282	7	12	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10221680	16	12	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10221699	41	4	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10221724	41	8	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10221741	57	4	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10221767	31	28	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10222313	23	1	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10222316	6	18	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10222354	37	4	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10222357	33	6	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10222384	2	30	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10222398	7	26	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10225628	22	7	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10226502	8	30	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10226563	6	17	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10226583	17	2	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10226611	12	7	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10226622	46	6	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10226628	13	13	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10226643	27	3	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10226648	29	2	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	10226776	29	10	"PGEN_00000265"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	17777849	2	19	"PGEN_00000451"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	1885842	0	27	"PGEN_00000039"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	1912281	21	11	"PGEN_00000039"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	1912338	26	8	"PGEN_00000039"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	1912397	13	14	"PGEN_00000039"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	19937931	11	20	"PGEN_00000498"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	19938014	2	33	"PGEN_00000498"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	19938017	19	18	"PGEN_00000498"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	19938633	25	12	"PGEN_00000498"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	20167334	54	25	"PGEN_00000505"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	20594967	0	37	"PGEN_00000515"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	20594976	1	34	"PGEN_00000515"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	20831956	2	29	"PGEN_00000520"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	20831965	2	26	"PGEN_00000520"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	20868327	0	20	"PGEN_00000521"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	20868333	0	20	"PGEN_00000521"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	20868337	0	20	"PGEN_00000521"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	22718597	14	25	"PGEN_00000568"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	23419182	0	48	"PGEN_00000578"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	23419251	0	79	"PGEN_00000578"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	2397318	28	7	"PGEN_00000055"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	2397326	29	6	"PGEN_00000055"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	2397341	28	7	"PGEN_00000055"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	2397354	27	7	"PGEN_00000055"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	2397393	26	7	"PGEN_00000055"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	24499846	8	16	"PGEN_00000594"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	24627135	0	26	"PGEN_00000598"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	24628253	0	39	"PGEN_00000598"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	24628326	0	38	"PGEN_00000598"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	24628590	0	35	"PGEN_00000598"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	24628634	0	24	"PGEN_00000598"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	24628766	0	45	"PGEN_00000598"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	24994983	28	96	"PGEN_00000616"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	24995028	2	143	"PGEN_00000616"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	24995067	10	32	"PGEN_00000616"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	24995147	9	32	"PGEN_00000616"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	24995174	2	46	"PGEN_00000616"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	24995415	22	50	"PGEN_00000616"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	24995499	20	28	"PGEN_00000616"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	24995583	11	30	"PGEN_00000616"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	24995751	2	17	"PGEN_00000616"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	25317430	25	10	"PGEN_00000622"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	25317438	13	30	"PGEN_00000622"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	25317505	31	33	"PGEN_00000622"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	25317639	12	23	"PGEN_00000622"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	25317773	22	22	"PGEN_00000622"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	26620661	10	16	"PGEN_00000653"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	26775074	7	11	"PGEN_00000656"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	26775378	5	26	"PGEN_00000656"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	28330698	12	9	"PGEN_00000682"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	28331859	15	16	"PGEN_00000682"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	28332048	16	6	"PGEN_00000682"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	28332093	6	6	"PGEN_00000682"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	28332099	7	4	"PGEN_00000682"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	28332360	8	15	"PGEN_00000682"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	28332505	12	60	"PGEN_00000682"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	29820482	0	42	"PGEN_00000712"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	29820547	0	53	"PGEN_00000712"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	29820612	0	24	"PGEN_00000712"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	30227823	0	25	"PGEN_00000727"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	30227827	3	21	"PGEN_00000727"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	30227991	2	25	"PGEN_00000727"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	30228353	0	40	"PGEN_00000727"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	30228366	1	29	"PGEN_00000727"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	30228384	1	27	"PGEN_00000727"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	31551202	3	54	"PGEN_00000766"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	4064987	2	58	"PGEN_00000099"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	4065086	0	23	"PGEN_00000099"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	4233891	0	36	"PGEN_00000102"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	4233913	0	44	"PGEN_00000102"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	4233940	0	45	"PGEN_00000102"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	4767343	15	26	"PGEN_00000113"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	4820627	0	27	"PGEN_00000114"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	4822878	35	7	"PGEN_00000114"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	4822883	45	3	"PGEN_00000114"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	4822891	41	10	"PGEN_00000114"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	4822925	25	15	"PGEN_00000114"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	4822946	26	12	"PGEN_00000114"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	4822959	21	10	"PGEN_00000114"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	4822980	20	6	"PGEN_00000114"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	6184638	2	48	"PGEN_00000148"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	6184655	4	65	"PGEN_00000148"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	6184675	1	75	"PGEN_00000148"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	6184695	4	75	"PGEN_00000148"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	6184715	2	64	"PGEN_00000148"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	6184735	3	43	"PGEN_00000148"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	6184755	0	34	"PGEN_00000148"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	6184775	0	38	"PGEN_00000148"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	8390572	1	36	"PGEN_00000211"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	8390575	0	38	"PGEN_00000211"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	8390608	2	33	"PGEN_00000211"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	8671040	2	33	"PGEN_00000216"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	8671108	10	28	"PGEN_00000216"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	9223199	18	3	"PGEN_00000233"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	9223203	19	2	"PGEN_00000233"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	9223213	18	3	"PGEN_00000233"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	9223221	18	3	"PGEN_00000233"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	9223245	19	2	"PGEN_00000233"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	9223249	19	2	"PGEN_00000233"	"Day0"
"EPI_43"	"PGA_scaffold17__51_contigs__length_34923512"	9223268	19	2	"PGEN_00000233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11397584	0	46	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11397595	0	63	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11397611	0	84	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11397621	0	104	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11397660	1	111	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11397677	0	110	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11397688	1	109	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11398142	0	41	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11398153	0	39	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11398404	1	283	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11398432	3	357	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11398497	2	242	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11398514	0	221	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11398525	2	197	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11398541	1	29	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11398590	0	111	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11398607	1	120	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11398618	1	118	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11398634	0	123	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11398683	0	95	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11398700	0	86	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11398727	0	58	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11400361	0	28	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11400364	0	28	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11400386	1	27	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11400392	0	28	"PGEN_00001233"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11412242	0	55	"PGEN_00001235"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11412296	1	50	"PGEN_00001235"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	11827805	0	50	"PGEN_00001246"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	13466903	15	7	"PGEN_00001291"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	13594600	0	40	"PGEN_00001295"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	13594645	0	43	"PGEN_00001295"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	13594825	0	45	"PGEN_00001295"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	13594858	1	64	"PGEN_00001295"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	13594870	0	58	"PGEN_00001295"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	15946304	21	6	"PGEN_00001361"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	15946386	20	12	"PGEN_00001361"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	16947759	21	47	"PGEN_00001386"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	16953263	5	11	"PGEN_00001386"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	17032790	0	27	"PGEN_00001391"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	17032800	0	28	"PGEN_00001391"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	17032844	0	21	"PGEN_00001391"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	17303010	16	8	"PGEN_00001398"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	17407220	0	25	"PGEN_00001401"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	17407271	0	179	"PGEN_00001401"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	17407611	0	88	"PGEN_00001401"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	17407633	1	97	"PGEN_00001401"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	17407662	1	102	"PGEN_00001401"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	17407735	1	51	"PGEN_00001401"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	18080478	1	58	"PGEN_00001422"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	18080520	1	73	"PGEN_00001422"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	18080562	1	53	"PGEN_00001422"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	18080688	0	55	"PGEN_00001422"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	18434943	2	15	"PGEN_00001430"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	19775906	2	116	"PGEN_00001470"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	19775960	1	92	"PGEN_00001470"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	19775998	12	60	"PGEN_00001470"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	19898232	1	48	"PGEN_00001480"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	19922096	1	66	"PGEN_00001480"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	19922134	1	35	"PGEN_00001480"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	19922186	2	45	"PGEN_00001480"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	19922225	1	42	"PGEN_00001480"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	20351222	0	42	"PGEN_00001492"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	20351237	2	40	"PGEN_00001492"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	20351269	2	42	"PGEN_00001492"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	2230985	0	23	"PGEN_00000937"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	2231256	0	16	"PGEN_00000937"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	25609641	1	42	"PGEN_00001642"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	25694319	0	50	"PGEN_00001648"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	25694364	0	59	"PGEN_00001648"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	25743871	0	24	"PGEN_00001648"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	25743888	4	18	"PGEN_00001648"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	25743916	0	23	"PGEN_00001648"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	25743933	2	20	"PGEN_00001648"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	25744006	0	16	"PGEN_00001648"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	25744051	0	55	"PGEN_00001648"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	25744068	10	40	"PGEN_00001648"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	25744096	0	76	"PGEN_00001648"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	25744113	17	47	"PGEN_00001648"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	25744141	0	52	"PGEN_00001648"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	25744158	11	33	"PGEN_00001648"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	25754815	0	45	"PGEN_00001648"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	25754905	2	55	"PGEN_00001648"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	25754950	0	38	"PGEN_00001648"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	25755040	0	25	"PGEN_00001648"	"Day0"
"EPI_43"	"PGA_scaffold18__69_contigs__length_27737463"	26060091	1	28	"PGEN_00001659"	"Day0"
