"uniprot.id"	"gene"	"adj.pval.TimePoint"	"start"	"end"	"score"	"Match.ID"	"m_start"	"m_end"	"E.value"	"identity"	"al"	"protein.name.short"	"protein.name.long"	"gene.names"	"organism"	"GO.IDs"
NA	"PGEN_.00g071260"	0.0273285929558442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q13177"	"PGEN_.00g216710"	0.0275246857325015	73	519	1137	"sp|Q13177|PAK2_HUMAN"	41	484	1.62e-150	52.851	456	"PAK2_HUMAN"	"Serine/threonine-protein kinase PAK 2 (EC 2.7.11.1) (Gamma-PAK) (PAK65) (S6/H4 kinase) (p21-activated kinase 2) (PAK-2) (p58) [Cleaved into: PAK-2p27 (p27); PAK-2p34 (p34) (C-t-PAK2)]"	"PAK2"	"Homo sapiens (Human)"	"GO:0002223; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0005911; GO:0006468; GO:0006469; GO:0006915; GO:0007165; GO:0014069; GO:0016310; GO:0018105; GO:0019901; GO:0023014; GO:0030296; GO:0031267; GO:0031295; GO:0032147; GO:0034333; GO:0035722; GO:0038095; GO:0040008; GO:0042802; GO:0043066; GO:0045296; GO:0046777; GO:0048010; GO:0048365; GO:0048471; GO:0050690; GO:0050731; GO:0050852; GO:0051493; GO:0051497; GO:0060996; GO:0070830; GO:0071407; GO:0098978; GO:0150105; GO:2001238; GO:2001271"
NA	"PGEN_.00g309260"	0.0275437891686761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g004050"	0.0278047342964806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g194120"	0.0280600196126394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g075620"	0.0284985767040652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O88667"	"PGEN_.00g252790"	0.028568016595881	92	305	264	"sp|O88667|RAD_MOUSE"	125	329	3.09e-25	36.364	220	"RAD_MOUSE"	"GTP-binding protein RAD"	"Rrad"	"Mus musculus (Mouse)"	"GO:0003924; GO:0005246; GO:0005516; GO:0005525; GO:0005886; GO:0007165; GO:0030308; GO:1901842"
NA	"PGEN_.00g020630"	0.0286084479048437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g252770"	0.0286331889612659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g170890"	0.0291719617468918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O75095"	"PGEN_.00g270860"	0.0293913769968113	126	451	506	"sp|O75095|MEGF6_HUMAN"	66	386	2.56e-52	38.024	334	"MEGF6_HUMAN"	"Multiple epidermal growth factor-like domains protein 6 (Multiple EGF-like domains protein 6) (Epidermal growth factor-like protein 3) (EGF-like protein 3)"	"MEGF6 EGFL3 KIAA0815"	"Homo sapiens (Human)"	"GO:0005509; GO:0005576"
NA	"PGEN_.00g283760"	0.0293913769968113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g334890"	0.0293913769968113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g207830"	0.0294488952305737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g178720"	0.0299967474105457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"G5EGQ5"	"PGEN_.00g248390"	0.0302114813544152	133	195	167	"sp|G5EGQ5|MBR1_CAEEL"	156	215	4.54e-11	53.968	63	"MBR1_CAEEL"	"Mblk-1-related factor 1"	"mbr-1 T01C1.2"	"Caenorhabditis elegans"	"GO:0003677; GO:0005634; GO:0007399"
"Q9NS40"	"PGEN_.00g272420"	0.03033886217559	60	153	237	"sp|Q9NS40|KCNH7_HUMAN"	1	89	1.36e-22	46.809	94	"KCNH7_HUMAN"	"Potassium voltage-gated channel subfamily H member 7 (Ether-a-go-go-related gene potassium channel 3) (ERG-3) (Eag-related protein 3) (Ether-a-go-go-related protein 3) (hERG-3) (Voltage-gated potassium channel subunit Kv11.3)"	"KCNH7 ERG3"	"Homo sapiens (Human)"	"GO:0005249; GO:0005886; GO:0005887; GO:0034765; GO:0042391; GO:0071805"
"A1L0Y2"	"PGEN_.00g319790"	0.0306672218043204	1	958	2755	"sp|A1L0Y2|NEUL4_XENTR"	4	930	0	55.35	972	"NEUL4_XENTR"	"Neuralized-like protein 4"	"neurl4"	"Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)"	"GO:0005737; GO:0005814; GO:0061630"
NA	"PGEN_.00g277660"	0.0313745382706242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q66IJ4"	"PGEN_.00g171650"	0.0314207603392724	25	332	706	"sp|Q66IJ4|PIGM_XENTR"	27	329	3.49e-88	50.485	309	"PIGM_XENTR"	"GPI mannosyltransferase 1 (EC 2.4.1.-) (GPI mannosyltransferase I) (GPI-MT-I) (Phosphatidylinositol-glycan biosynthesis class M protein) (PIG-M)"	"pigm TGas014d02.1"	"Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)"	"GO:0005789; GO:0006506; GO:0016021; GO:0016758"
NA	"PGEN_.00g008090"	0.032307458963677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"B4J4Y2"	"PGEN_.00g031880"	0.0324367971690821	17	537	748	"sp|B4J4Y2|KTU_DROGR"	7	550	1.16e-83	34.72	553	"KTU_DROGR"	"Protein kintoun (Dynein assembly factor 2, axonemal homolog) (PP1-interacting protein 20)"	"Nop17l Ppi20 GH21580"	"Drosophila grimshawi (Hawaiian fruit fly) (Idiomyia grimshawi)"	"GO:0005737; GO:0008157; GO:0060285; GO:0070286"
"Q5PPZ9"	"PGEN_.00g055060"	0.0327471324417307	13	596	801	"sp|Q5PPZ9|GDS1B_XENLA"	10	578	1.29e-97	35.304	592	"GDS1B_XENLA"	"Rap1 GTPase-GDP dissociation stimulator 1-B (Rap1gds1-B protein) (RalB-binding protein B) (XsmgGDS-B) (smgGDS-B)"	"rap1gds1-b"	"Xenopus laevis (African clawed frog)"	"GO:0005096; GO:0005737; GO:0005856; GO:0007264; GO:0017160; GO:0043547"
NA	"PGEN_.00g268670"	0.0327471324417307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g177600"	0.0328346618940753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g021480"	0.0328389271272386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g237730"	0.0328389271272386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g124090"	0.0329163590247809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q2KID4"	"PGEN_.00g270640"	0.0329228361919583	2	189	605	"sp|Q2KID4|DNAL1_BOVIN"	4	197	2.57e-79	61.856	194	"DNAL1_BOVIN"	"Dynein light chain 1, axonemal"	"DNAL1"	"Bos taurus (Bovine)"	"GO:0003774; GO:0005737; GO:0005874; GO:0030286; GO:0036158; GO:0042995; GO:0043014; GO:0045504"
NA	"PGEN_.00g270650"	0.0329228361919583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g267530"	0.0329228361919583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g316630"	0.0329228361919583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q6ZQH8"	"PGEN_.00g292220"	0.0329254600939197	845	1268	538	"sp|Q6ZQH8|NU188_MOUSE"	74	508	6.29e-58	32.045	440	"NU188_MOUSE"	"Nucleoporin NUP188 homolog"	"Nup188 Kiaa0169"	"Mus musculus (Mouse)"	"GO:0006606; GO:0017056; GO:0044611; GO:0051028"
NA	"PGEN_.00g148640"	0.0329254600939197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q9Y4C0"	"PGEN_.00g334800"	0.0341016749845863	887	1242	609	"sp|Q9Y4C0|NRX3A_HUMAN"	332	694	3.3e-62	35.519	366	"NRX3A_HUMAN"	"Neurexin-3 (Neurexin III-alpha) (Neurexin-3-alpha)"	"NRXN3 C14orf60 KIAA0743"	"Homo sapiens (Human)"	"GO:0005886; GO:0005887; GO:0007158; GO:0007411; GO:0007612; GO:0030534; GO:0035176; GO:0038023; GO:0046872; GO:0050839; GO:0071625; GO:0097109"
NA	"PGEN_.00g121790"	0.0341392718641088	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q920F5"	"PGEN_.00g069600"	0.0342391025128831	53	482	1016	"sp|Q920F5|DCMC_RAT"	90	553	1.26e-131	43.923	469	"DCMC_RAT"	"Malonyl-CoA decarboxylase, mitochondrial (MCD) (EC 4.1.1.9)"	"Mlycd"	"Rattus norvegicus (Rat)"	"GO:0002931; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006085; GO:0006633; GO:0010906; GO:0019395; GO:0031998; GO:0042802; GO:0046320; GO:0046321; GO:0050080; GO:2001294"
NA	"PGEN_.00g090850"	0.0345116614428227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g038090"	0.0350563149954845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q5U239"	"PGEN_.00g117490"	0.0352428767371349	241	456	530	"sp|Q5U239|TM145_XENLA"	45	251	1.01e-60	50	218	"TM145_XENLA"	"Transmembrane protein 145"	"tmem145"	"Xenopus laevis (African clawed frog)"	"GO:0007186; GO:0016021; GO:0019236"
NA	"PGEN_.00g232120"	0.0352428767371349	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"P18293"	"PGEN_.00g278670"	0.0353630532778986	30	1050	1936	"sp|P18293|ANPRA_MOUSE"	24	1035	0	40.966	1035	"ANPRA_MOUSE"	"Atrial natriuretic peptide receptor 1 (EC 4.6.1.2) (Atrial natriuretic peptide receptor type A) (ANP-A) (ANPR-A) (NPR-A) (Guanylate cyclase A) (GC-A)"	"Npr1 Npra"	"Mus musculus (Mouse)"	"GO:0001653; GO:0004383; GO:0004672; GO:0005524; GO:0005525; GO:0005886; GO:0006182; GO:0007165; GO:0007166; GO:0007168; GO:0010753; GO:0016021; GO:0016941; GO:0017046; GO:0019901; GO:0019934; GO:0035556; GO:0042417; GO:0042562; GO:0043235; GO:0048662"
"Q03626"	"PGEN_.00g169760"	0.0353895447191578	743	1318	488	"sp|Q03626|MUG1_RAT"	276	848	9.83e-49	26.316	627	"MUG1_RAT"	"Murinoglobulin-1 (Alpha-1 inhibitor 3 variant I) (Alpha-X protein)"	"Mug1 A1i3"	"Rattus norvegicus (Rat)"	"GO:0002020; GO:0004866; GO:0004867; GO:0005615; GO:0006953; GO:0006954; GO:0007566; GO:0030414"
NA	"PGEN_.00g312020"	0.0354915873361829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O75923"	"PGEN_.00g245880"	0.0355554788840393	214	1537	2925	"sp|O75923|DYSF_HUMAN"	86	1373	0	45.394	1357	"DYSF_HUMAN"	"Dysferlin (Dystrophy-associated fer-1-like protein) (Fer-1-like protein 1)"	"DYSF FER1L1"	"Homo sapiens (Human)"	"GO:0001525; GO:0001778; GO:0001938; GO:0002280; GO:0002281; GO:0005509; GO:0005543; GO:0005544; GO:0005634; GO:0005768; GO:0005769; GO:0005770; GO:0005794; GO:0005874; GO:0005886; GO:0006071; GO:0006906; GO:0006936; GO:0008017; GO:0010629; GO:0016021; GO:0019915; GO:0030027; GO:0030139; GO:0030315; GO:0030659; GO:0033292; GO:0034451; GO:0042177; GO:0042383; GO:0043014; GO:0043403; GO:0045444; GO:0045785; GO:0048747; GO:0050663; GO:0050765; GO:0070062; GO:0071470; GO:0090023; GO:0090279; GO:0098857; GO:1901842; GO:1902915"
"Q15643"	"PGEN_.00g026190"	0.0355554788840393	34	269	271	"sp|Q15643|TRIPB_HUMAN"	19	254	4.47e-22	33.6	250	"TRIPB_HUMAN"	"Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"	"TRIP11 CEV14"	"Homo sapiens (Human)"	"GO:0000139; GO:0002079; GO:0002081; GO:0003281; GO:0003413; GO:0003713; GO:0005623; GO:0005654; GO:0005793; GO:0005794; GO:0005801; GO:0005856; GO:0005929; GO:0006366; GO:0006486; GO:0016607; GO:0030133; GO:0033116; GO:0035735; GO:0051216; GO:0060122; GO:0090161; GO:0099041"
"O02695"	"PGEN_.00g269720"	0.0358291477383767	714	1013	1283	"sp|O02695|PTPR2_MACNE"	14	313	4.83e-169	76.667	300	"PTPR2_MACNE"	"Receptor-type tyrosine-protein phosphatase N2 (R-PTP-N2) (EC 3.1.3.-) (EC 3.1.3.48) (M1851) [Cleaved into: IA-2beta60]"	"PTPRN2"	"Macaca nemestrina (Pig-tailed macaque)"	"GO:0004725; GO:0005623; GO:0006629; GO:0007269; GO:0016021; GO:0030054; GO:0030667; GO:0030672; GO:0035773"
"Q6UR05"	"PGEN_.00g037370"	0.0358291477383767	6	1141	2581	"sp|Q6UR05|MRP1_CANLF"	2	1179	0	46.264	1191	"MRP1_CANLF"	"Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter)"	"ABCC1 MRP1"	"Canis lupus familiaris (Dog) (Canis familiaris)"	"GO:0005524; GO:0006855; GO:0008559; GO:0015431; GO:0016020; GO:0016021; GO:0016323; GO:0016887; GO:0034634; GO:0034775; GO:0042493; GO:0042626; GO:0042908; GO:0042910; GO:0050729; GO:0055085; GO:0071716; GO:0140359"
NA	"PGEN_.00g036210"	0.0358291477383767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g230750"	0.0358291477383767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g322490"	0.0358291477383767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"E9Q5G3"	"PGEN_.00g267550"	0.0360770545152187	409	582	147	"sp|E9Q5G3|KIF23_MOUSE"	1	207	1.06e-09	28.019	207	"KIF23_MOUSE"	"Kinesin-like protein KIF23"	"Kif23"	"Mus musculus (Mouse)"	"GO:0000281; GO:0000915; GO:0003777; GO:0005524; GO:0005623; GO:0005634; GO:0005654; GO:0005737; GO:0005813; GO:0005819; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0030496; GO:0032467; GO:0045171; GO:0051256; GO:0072383; GO:0072686; GO:0090543; GO:0097149"
NA	"PGEN_.00g017240"	0.0361299159528193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O08586"	"PGEN_.00g042660"	0.0363266913563583	5	300	916	"sp|O08586|PTEN_MOUSE"	4	296	2.14e-119	58.923	297	"PTEN_MOUSE"	"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN (EC 3.1.3.16) (EC 3.1.3.48) (EC 3.1.3.67) (Mutated in multiple advanced cancers 1) (Phosphatase and tensin homolog)"	"Pten Mmac1"	"Mus musculus (Mouse)"	"GO:0001525; GO:0001933; GO:0002902; GO:0004438; GO:0004721; GO:0004722; GO:0004725; GO:0005161; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0005886; GO:0006470; GO:0006915; GO:0007270; GO:0007416; GO:0007417; GO:0007507; GO:0007568; GO:0007611; GO:0007613; GO:0007626; GO:0008138; GO:0008284; GO:0008285; GO:0009749; GO:0009898; GO:0010043; GO:0010628; GO:0010666; GO:0010719; GO:0010975; GO:0010977; GO:0010997; GO:0014823; GO:0016314; GO:0016324; GO:0016477; GO:0016605; GO:0019899; GO:0019901; GO:0021542; GO:0021955; GO:0030165; GO:0030336; GO:0030534; GO:0031175; GO:0031642; GO:0031647; GO:0032228; GO:0032286; GO:0032355; GO:0032535; GO:0032869; GO:0033032; GO:0033198; GO:0033555; GO:0035176; GO:0035255; GO:0035749; GO:0036294; GO:0042711; GO:0042802; GO:0042995; GO:0043005; GO:0043065; GO:0043066; GO:0043197; GO:0043220; GO:0043491; GO:0043542; GO:0044320; GO:0045211; GO:0045475; GO:0045666; GO:0045736; GO:0045792; GO:0046621; GO:0046685; GO:0046855; GO:0046856; GO:0048008; GO:0048679; GO:0048681; GO:0048738; GO:0048853; GO:0048854; GO:0050680; GO:0050765; GO:0050771; GO:0050821; GO:0051091; GO:0051548; GO:0051717; GO:0051726; GO:0051800; GO:0051895; GO:0051898; GO:0060024; GO:0060044; GO:0060070; GO:0060074; GO:0060134; GO:0060179; GO:0060291; GO:0060292; GO:0060341; GO:0060736; GO:0060997; GO:0061002; GO:0070373; GO:0070374; GO:0071257; GO:0071361; GO:0071456; GO:0090071; GO:0090344; GO:0090394; GO:0097105; GO:0097107; GO:0099524; GO:1901017; GO:1903690; GO:1903984; GO:1904668; GO:1904706; GO:1990090; GO:1990314; GO:1990381; GO:1990782; GO:2000060; GO:2000134; GO:2000272; GO:2000463; GO:2000808; GO:2001235"
"Q03311"	"PGEN_.00g084040"	0.0363266913563583	3	564	1144	"sp|Q03311|CHLE_MOUSE"	2	565	8.53e-149	41.228	570	"CHLE_MOUSE"	"Cholinesterase (EC 3.1.1.8) (Acylcholine acylhydrolase) (Butyrylcholine esterase) (Choline esterase II) (Pseudocholinesterase)"	"Bche"	"Mus musculus (Mouse)"	"GO:0003990; GO:0004104; GO:0005615; GO:0005641; GO:0005783; GO:0005788; GO:0007584; GO:0007612; GO:0008285; GO:0014016; GO:0016020; GO:0019695; GO:0033265; GO:0042493; GO:0042802; GO:0043279; GO:0050805; GO:0051384; GO:0051593"
NA	"PGEN_.00g304540"	0.0363266913563583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g333270"	0.0363266913563583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q16832"	"PGEN_.00g102930"	0.0367486952680211	33	190	366	"sp|Q16832|DDR2_HUMAN"	230	382	7.11e-37	46.541	159	"DDR2_HUMAN"	"Discoidin domain-containing receptor 2 (Discoidin domain receptor 2) (EC 2.7.10.1) (CD167 antigen-like family member B) (Discoidin domain-containing receptor tyrosine kinase 2) (Neurotrophic tyrosine kinase, receptor-related 3) (Receptor protein-tyrosine kinase TKT) (Tyrosine-protein kinase TYRO10) (CD antigen CD167b)"	"DDR2 NTRKR3 TKT TYRO10"	"Homo sapiens (Human)"	"GO:0001503; GO:0003416; GO:0004714; GO:0005518; GO:0005524; GO:0005886; GO:0005887; GO:0005925; GO:0007155; GO:0007165; GO:0007169; GO:0010715; GO:0010763; GO:0015629; GO:0016324; GO:0018108; GO:0030198; GO:0030199; GO:0030500; GO:0031214; GO:0034103; GO:0035988; GO:0038062; GO:0038063; GO:0043235; GO:0045669; GO:0045860; GO:0046777; GO:0048146; GO:0051091; GO:0090091"
"Q80YV3"	"PGEN_.00g039890"	0.0368164206599195	1820	1859	144	"sp|Q80YV3|TRRAP_MOUSE"	1	40	1.26e-10	60	40	"TRRAP_MOUSE"	"Transformation/transcription domain-associated protein (Tra1 homolog)"	"Trrap"	"Mus musculus (Mouse)"	"GO:0000123; GO:0000124; GO:0000812; GO:0003682; GO:0003712; GO:0003713; GO:0005634; GO:0005654; GO:0005667; GO:0005794; GO:0006281; GO:0006355; GO:0007093; GO:0016578; GO:0030914; GO:0033276; GO:0035267; GO:0043967; GO:0043968"
"Q008S8"	"PGEN_.00g064900"	0.036894462511878	251	701	741	"sp|Q008S8|ECT2L_HUMAN"	164	604	4.69e-86	35.931	462	"ECT2L_HUMAN"	"Epithelial cell-transforming sequence 2 oncogene-like (Lung-specific F-box and DH domain-containing protein) (Putative guanine nucleotide exchange factor LFDH)"	"ECT2L C6orf91 LFDH"	"Homo sapiens (Human)"	"GO:0005085"
NA	"PGEN_.00g127610"	0.0371607783204942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g097040"	0.0373007616247477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q29122"	"PGEN_.00g062920"	0.0373566727717862	1	184	676	"sp|Q29122|MYO6_PIG"	1	185	2.45e-81	64.865	185	"MYO6_PIG"	"Unconventional myosin-VI (Unconventional myosin-6)"	"MYO6"	"Sus scrofa (Pig)"	"GO:0001726; GO:0003774; GO:0005516; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005794; GO:0005829; GO:0005884; GO:0005902; GO:0005938; GO:0006886; GO:0006897; GO:0007605; GO:0016459; GO:0016591; GO:0030048; GO:0030136; GO:0030175; GO:0030330; GO:0031410; GO:0031941; GO:0031965; GO:0032587; GO:0043531; GO:0045944; GO:0048471; GO:0051015; GO:0051046"
"Q8WWI1"	"PGEN_.00g103430"	0.0374223999462861	1607	1678	244	"sp|Q8WWI1|LMO7_HUMAN"	1960	2031	5.24e-19	52.778	72	"LMO7_HUMAN"	"LIM domain only protein 7 (LMO-7) (F-box only protein 20) (LOMP)"	"LMO7 FBX20 FBXO20 KIAA0858"	"Homo sapiens (Human)"	"GO:0000151; GO:0000209; GO:0004842; GO:0005634; GO:0005635; GO:0005737; GO:0005829; GO:0005925; GO:0009986; GO:0016324; GO:0016567; GO:0023051; GO:0030155; GO:0043687; GO:0045944; GO:0046872"
NA	"PGEN_.00g167470"	0.0380377622282478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g069520"	0.0380934028961402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g104420"	0.0383894926264714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"Q8N323"	"PGEN_.00g305890"	0.0385325052547407	115	546	254	"sp|Q8N323|NXPE1_HUMAN"	164	620	2.01e-21	22.93	471	"NXPE1_HUMAN"	"NXPE family member 1 (Protein FAM55A)"	"NXPE1 FAM55A"	"Homo sapiens (Human)"	"GO:0005576"
NA	"PGEN_.00g295080"	0.0386928025646535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O15550"	"PGEN_.00g237190"	0.0387352890891731	41	149	281	"sp|O15550|KDM6A_HUMAN"	10	129	2.49e-27	51.667	120	"KDM6A_HUMAN"	"Lysine-specific demethylase 6A (EC 1.14.11.-) (Histone demethylase UTX) (Ubiquitously-transcribed TPR protein on the X chromosome) (Ubiquitously-transcribed X chromosome tetratricopeptide repeat protein)"	"KDM6A UTX"	"Homo sapiens (Human)"	"GO:0000790; GO:0000978; GO:0001701; GO:0001843; GO:0003007; GO:0003016; GO:0003682; GO:0005634; GO:0005654; GO:0006338; GO:0010628; GO:0031490; GO:0032525; GO:0035097; GO:0035264; GO:0042802; GO:0043565; GO:0044666; GO:0046872; GO:0048333; GO:0048570; GO:0051213; GO:0051568; GO:0060070; GO:0071558; GO:0072358"
"Q5T5U3"	"PGEN_.00g270240"	0.0389994324192133	952	1293	789	"sp|Q5T5U3|RHG21_HUMAN"	743	1089	3.08e-83	44.225	355	"RHG21_HUMAN"	"Rho GTPase-activating protein 21 (Rho GTPase-activating protein 10) (Rho-type GTPase-activating protein 21)"	"ARHGAP21 ARHGAP10 KIAA1424"	"Homo sapiens (Human)"	"GO:0000139; GO:0005096; GO:0005623; GO:0005794; GO:0005829; GO:0005886; GO:0007030; GO:0007165; GO:0015629; GO:0030054; GO:0030659; GO:0051056; GO:0051683; GO:0051684; GO:0072384"
"A5PN28"	"PGEN_.00g245650"	0.0390032053257512	372	483	162	"sp|A5PN28|OTO1A_DANRE"	191	302	3.76e-11	33.913	115	"OTO1A_DANRE"	"Otolin-1-A (zOtolin1)"	"otol1a otol1 si:dkey-119f1.2"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"GO:0005201; GO:0005509; GO:0005581; GO:0005615; GO:0030198; GO:0031012; GO:0045299; GO:0048840"
NA	"PGEN_.00g254900"	0.0392433696661453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	"PGEN_.00g253160"	0.0393124395461949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"O14578"	"PGEN_.00g145470"	0.0394386152464266	46	1155	1250	"sp|O14578|CTRO_HUMAN"	36	1182	3.54e-142	32.756	1212	"CTRO_HUMAN"	"Citron Rho-interacting kinase (CRIK) (EC 2.7.11.1) (Serine/threonine-protein kinase 21)"	"CIT CRIK KIAA0949 STK21"	"Homo sapiens (Human)"	"GO:0000086; GO:0000278; GO:0000281; GO:0001889; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0005856; GO:0007030; GO:0008064; GO:0015629; GO:0016020; GO:0017124; GO:0018107; GO:0030165; GO:0030496; GO:0030866; GO:0031032; GO:0031985; GO:0032154; GO:0032467; GO:0035556; GO:0043025; GO:0046872; GO:0048699; GO:0051402; GO:0097110"
"Q7ZVA0"	"PGEN_.00g172450"	0.0394793696294473	129	245	190	"sp|Q7ZVA0|SMU1_DANRE"	11	114	1.66e-15	48.718	117	"SMU1_DANRE"	"WD40 repeat-containing protein SMU1 (Smu-1 suppressor of mec-8 and unc-52 protein homolog)"	"smu1 zgc:56147"	"Danio rerio (Zebrafish) (Brachydanio rerio)"	"GO:0000381; GO:0000398; GO:0005634; GO:0005737; GO:0008380; GO:0016607; GO:0071005"
"Q4R6I5"	"PGEN_.00g024620"	0.0397497533472317	38	585	744	"sp|Q4R6I5|CLHC1_MACFA"	102	682	2.38e-88	31.81	591	"CLHC1_MACFA"	"Clathrin heavy chain linker domain-containing protein 1"	"CLHC1 QtsA-17948"	"Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)"	""
"Q80UK8"	"PGEN_.00g135570"	0.0399785445508336	527	1130	1176	"sp|Q80UK8|INT2_MOUSE"	858	1422	2.2e-137	42.114	615	"INT2_MOUSE"	"Integrator complex subunit 2 (Int2)"	"Ints2 Kiaa1287"	"Mus musculus (Mouse)"	"GO:0005634; GO:0005737; GO:0016021; GO:0016180; GO:0031965; GO:0032039; GO:0034472"
"Q5ND28"	"PGEN_.00g093290"	0.0407657868300888	212	341	222	"sp|Q5ND28|SREC_MOUSE"	348	482	8.31e-18	40	135	"SREC_MOUSE"	"Scavenger receptor class F member 1 (Acetyl LDL receptor) (Scavenger receptor expressed by endothelial cells 1 protein) (SREC-I)"	"Scarf1 Kiaa0149 Srec"	"Mus musculus (Mouse)"	"GO:0005044; GO:0005886; GO:0006898; GO:0007155; GO:0010976; GO:0016021; GO:0016322; GO:0016358; GO:0030169; GO:0048680"
